"id","clid","ssex","srace","sbirthq","sbirthy","treadssk","tmathssk","sesk"
511,163,"female","white","1st qtr - jan,feb,march",1980,455,547,"non-free lunch"
2852,163,"male","white","2nd qtr - april,may,june",1979,413,454,"free lunch"
3804,163,"female","white","2nd qtr - april,may,june",1980,440,513,"non-free lunch"
3619,163,"female","white","4th qtr - oct,nov,dec",1979,461,536,"non-free lunch"
2367,164,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
2624,164,"female","white","3rd qtr - july,aug,sept",1980,460,513,"non-free lunch"
1860,164,"male","black","2nd qtr - april,may,june",1980,443,528,"non-free lunch"
1347,164,"male","white","1st qtr - jan,feb,march",1980,431,500,"non-free lunch"
1414,164,"male","white","1st qtr - jan,feb,march",1980,456,547,"non-free lunch"
3060,164,"female","white","1st qtr - jan,feb,march",1979,453,559,"free lunch"
1911,164,"female","white","1st qtr - jan,feb,march",1980,480,528,"non-free lunch"
581,164,"female","white","2nd qtr - april,may,june",1980,439,547,"free lunch"
299,164,"male","white","4th qtr - oct,nov,dec",1979,565,626,"non-free lunch"
2172,164,"male","white","1st qtr - jan,feb,march",1980,456,576,"non-free lunch"
1060,164,"female","white","1st qtr - jan,feb,march",1980,458,576,"non-free lunch"
2700,164,"male","white","1st qtr - jan,feb,march",1980,453,547,"free lunch"
2207,164,"female","white","4th qtr - oct,nov,dec",1979,487,559,"non-free lunch"
3231,164,"male","white","1st qtr - jan,feb,march",1980,428,513,"non-free lunch"
814,165,"female","white","3rd qtr - july,aug,sept",1980,433,444,"non-free lunch"
3950,165,"female","white","4th qtr - oct,nov,dec",1979,478,506,"non-free lunch"
476,165,"male","white","3rd qtr - july,aug,sept",1980,422,454,"non-free lunch"
2320,165,"female","white","1st qtr - jan,feb,march",1980,487,520,"non-free lunch"
3891,165,"female","white","3rd qtr - july,aug,sept",1980,436,547,"non-free lunch"
1465,165,"male","white","3rd qtr - july,aug,sept",1980,424,459,"free lunch"
3935,165,"male","white","2nd qtr - april,may,june",1980,439,459,"non-free lunch"
716,165,"female","white","4th qtr - oct,nov,dec",1979,458,506,"non-free lunch"
3664,165,"male","white","4th qtr - oct,nov,dec",1979,492,536,"free lunch"
380,165,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
440,165,"female","white","4th qtr - oct,nov,dec",1979,456,494,"free lunch"
3089,165,"female","white","1st qtr - jan,feb,march",1980,476,494,"non-free lunch"
3023,165,"female","white","2nd qtr - april,may,june",1980,467,576,"non-free lunch"
3256,166,"male","black","1st qtr - jan,feb,march",1980,456,500,"non-free lunch"
1908,166,"female","black","2nd qtr - april,may,june",1979,434,536,"non-free lunch"
1018,166,"male","black","3rd qtr - july,aug,sept",1980,437,454,"free lunch"
45,166,"female","black","3rd qtr - july,aug,sept",1980,442,559,"non-free lunch"
1297,166,"female","black","4th qtr - oct,nov,dec",1979,NA,NA,"free lunch"
793,166,"female","black","2nd qtr - april,may,june",1980,422,454,"free lunch"
3312,166,"male","black","3rd qtr - july,aug,sept",1980,413,429,"free lunch"
2244,166,"male","black","2nd qtr - april,may,june",1980,433,473,"free lunch"
2521,166,"female","black","2nd qtr - april,may,june",1980,431,547,"free lunch"
1571,166,"female","black","2nd qtr - april,may,june",1980,421,444,"non-free lunch"
1387,166,"female","black","3rd qtr - july,aug,sept",1980,463,547,"non-free lunch"
3232,166,"male","black","4th qtr - oct,nov,dec",1979,430,520,"non-free lunch"
2813,166,"female","black","3rd qtr - july,aug,sept",1980,439,463,"free lunch"
3461,166,"female","black","1st qtr - jan,feb,march",1980,422,418,"non-free lunch"
497,167,"female","white","3rd qtr - july,aug,sept",1980,419,434,"free lunch"
1881,167,"female","white","1st qtr - jan,feb,march",1980,453,500,"non-free lunch"
1127,167,"female","black","2nd qtr - april,may,june",1980,424,429,"free lunch"
3543,167,"male","hispanic","2nd qtr - april,may,june",1980,424,468,"non-free lunch"
571,167,"male","other","3rd qtr - july,aug,sept",1980,384,384,"non-free lunch"
1548,167,"male","other","2nd qtr - april,may,june",1980,458,489,"non-free lunch"
2938,167,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
3498,167,"female","white","1st qtr - jan,feb,march",1980,425,444,"non-free lunch"
2868,167,"female","white","3rd qtr - july,aug,sept",1980,425,468,"free lunch"
652,167,"male","white","2nd qtr - april,may,june",1980,408,423,"non-free lunch"
1043,167,"female","white","1st qtr - jan,feb,march",1980,455,489,"non-free lunch"
657,167,"male","white","1st qtr - jan,feb,march",1980,448,473,"non-free lunch"
3683,167,"female","white","3rd qtr - july,aug,sept",1980,485,536,"non-free lunch"
115,167,"female","white","3rd qtr - july,aug,sept",1980,447,489,"non-free lunch"
670,167,"male","hispanic","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
2227,167,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
1259,168,"male","black","1st qtr - jan,feb,march",1980,453,489,"non-free lunch"
3821,168,"female","black","1st qtr - jan,feb,march",1980,450,576,"non-free lunch"
1052,168,"male","black","2nd qtr - april,may,june",1980,443,500,"non-free lunch"
3588,168,"male","black","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
1495,168,"male","black","3rd qtr - july,aug,sept",1980,376,434,"free lunch"
1827,168,"female","black","1st qtr - jan,feb,march",1980,437,463,"free lunch"
1985,168,"male","black","4th qtr - oct,nov,dec",1979,467,547,"non-free lunch"
1598,168,"male","white","4th qtr - oct,nov,dec",1979,468,602,"non-free lunch"
561,168,"male","white","4th qtr - oct,nov,dec",1979,448,528,"non-free lunch"
157,168,"male","black","1st qtr - jan,feb,march",1980,442,547,"non-free lunch"
1042,168,"female","black","2nd qtr - april,may,june",1980,411,454,"free lunch"
3400,168,"female","black","2nd qtr - april,may,june",1980,427,478,"free lunch"
372,168,"male","black","4th qtr - oct,nov,dec",1979,411,468,"non-free lunch"
64,168,"female","black","3rd qtr - july,aug,sept",1980,422,468,"non-free lunch"
2932,168,"male","black","3rd qtr - july,aug,sept",1980,395,434,"non-free lunch"
3334,169,"female","white","4th qtr - oct,nov,dec",1979,425,506,"non-free lunch"
918,169,"male","white","1st qtr - jan,feb,march",1980,451,528,"non-free lunch"
2811,169,"male","white","2nd qtr - april,may,june",1980,390,399,"free lunch"
2626,169,"male","black","2nd qtr - april,may,june",1980,400,384,"non-free lunch"
220,169,"female","white","1st qtr - jan,feb,march",1980,434,489,"non-free lunch"
959,169,"male","white","3rd qtr - july,aug,sept",1980,407,484,"non-free lunch"
3996,169,"male","white","2nd qtr - april,may,june",1980,410,473,"non-free lunch"
2204,169,"male","white","3rd qtr - july,aug,sept",1979,465,576,"non-free lunch"
465,169,"male","white","2nd qtr - april,may,june",1980,434,454,"non-free lunch"
73,169,"female","white","1st qtr - jan,feb,march",1980,442,484,"free lunch"
3355,169,"male","white","2nd qtr - april,may,june",1980,472,547,"non-free lunch"
507,169,"male","white","4th qtr - oct,nov,dec",1979,467,536,"non-free lunch"
3026,169,"male","white","2nd qtr - april,may,june",1980,434,473,"non-free lunch"
2887,169,"female","white","4th qtr - oct,nov,dec",1979,427,463,"non-free lunch"
1972,169,"male","white","1st qtr - jan,feb,march",1980,434,494,"non-free lunch"
2335,169,"male","white","2nd qtr - april,may,june",1980,410,459,"non-free lunch"
251,169,"female","white","1st qtr - jan,feb,march",1979,400,500,"free lunch"
176,170,"male","black","3rd qtr - july,aug,sept",1980,470,576,"free lunch"
2693,170,"male","black","3rd qtr - july,aug,sept",1980,398,439,"free lunch"
3196,170,"female","black","2nd qtr - april,may,june",1980,413,429,"free lunch"
2305,170,"female","white","3rd qtr - july,aug,sept",1980,410,468,"non-free lunch"
3829,170,"female","black","3rd qtr - july,aug,sept",1980,447,473,"free lunch"
1183,170,"male","black","2nd qtr - april,may,june",1980,418,468,"non-free lunch"
1538,170,"male","black","3rd qtr - july,aug,sept",1980,456,506,"free lunch"
330,170,"male","white","1st qtr - jan,feb,march",1980,422,484,"free lunch"
3856,170,"male","black","3rd qtr - july,aug,sept",1980,443,506,"non-free lunch"
764,170,"male","black","3rd qtr - july,aug,sept",1980,391,412,"free lunch"
2014,170,"female","white","2nd qtr - april,may,june",1980,430,520,"free lunch"
1780,170,"female","white","3rd qtr - july,aug,sept",1980,418,454,"free lunch"
1584,170,"female","white","2nd qtr - april,may,june",1980,424,528,"free lunch"
2096,170,"male","white","1st qtr - jan,feb,march",1980,439,547,"non-free lunch"
2406,170,"male","white","1st qtr - jan,feb,march",1980,405,434,"free lunch"
3119,170,"female","white","3rd qtr - july,aug,sept",1980,428,506,"free lunch"
345,170,"male","white","1st qtr - jan,feb,march",1980,436,547,"free lunch"
1516,171,"female","white","4th qtr - oct,nov,dec",1979,443,528,"non-free lunch"
2634,171,"female","white","1st qtr - jan,feb,march",1980,474,547,"non-free lunch"
1883,171,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3968,171,"male","white","3rd qtr - july,aug,sept",1980,434,506,"non-free lunch"
2484,171,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
1786,171,"female","white","2nd qtr - april,may,june",1979,418,473,"free lunch"
3994,171,"female","white","4th qtr - oct,nov,dec",1979,510,576,"non-free lunch"
1544,171,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
1262,171,"female","white","3rd qtr - july,aug,sept",1980,503,547,"non-free lunch"
452,171,"male","white","2nd qtr - april,may,june",1980,460,506,"non-free lunch"
3405,171,"female","white","3rd qtr - july,aug,sept",1979,453,602,"free lunch"
2508,171,"male","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
216,171,"male","white","4th qtr - oct,nov,dec",1979,418,429,"non-free lunch"
2523,172,"male","white","4th qtr - oct,nov,dec",1979,467,520,"non-free lunch"
921,172,"male","white","1st qtr - jan,feb,march",1980,468,468,"non-free lunch"
2043,172,"female","white","4th qtr - oct,nov,dec",1979,472,547,"non-free lunch"
1804,172,"female","white","3rd qtr - july,aug,sept",1980,460,500,"non-free lunch"
381,172,"female","white","1st qtr - jan,feb,march",1980,467,468,"non-free lunch"
453,172,"male","white","3rd qtr - july,aug,sept",1980,430,473,"free lunch"
3554,172,"male","white","3rd qtr - july,aug,sept",1980,468,494,"non-free lunch"
3578,172,"female","white","3rd qtr - july,aug,sept",1980,490,547,"non-free lunch"
169,172,"male","black","2nd qtr - april,may,june",1980,463,484,"non-free lunch"
392,172,"male","white","2nd qtr - april,may,june",1980,448,459,"non-free lunch"
3035,172,"male","white","3rd qtr - july,aug,sept",1980,503,602,"non-free lunch"
3714,172,"male","white","1st qtr - jan,feb,march",1980,476,478,"non-free lunch"
3896,172,"female","white","1st qtr - jan,feb,march",1980,467,547,"non-free lunch"
1569,172,"female","black","3rd qtr - july,aug,sept",1980,422,468,"non-free lunch"
2153,172,"male","white","3rd qtr - july,aug,sept",1980,456,576,"non-free lunch"
3370,172,"female","white","2nd qtr - april,may,june",1980,445,500,"non-free lunch"
3247,172,"female","white","2nd qtr - april,may,june",1980,476,513,"non-free lunch"
2489,173,"male","black","4th qtr - oct,nov,dec",1979,468,478,"free lunch"
2649,173,"male","black","3rd qtr - july,aug,sept",1980,418,439,"free lunch"
4037,173,"female","black","1st qtr - jan,feb,march",1980,500,513,"non-free lunch"
3500,173,"female","black","2nd qtr - april,may,june",1980,440,463,"free lunch"
2,173,"female","black","4th qtr - oct,nov,dec",1979,450,536,"non-free lunch"
1010,173,"female","black","2nd qtr - april,may,june",1980,431,444,"non-free lunch"
2184,173,"female","black","3rd qtr - july,aug,sept",1980,427,489,"free lunch"
1703,173,"male","black","4th qtr - oct,nov,dec",1979,476,513,"free lunch"
3298,173,"female","black","3rd qtr - july,aug,sept",1980,402,478,"free lunch"
2483,173,"female","black","3rd qtr - july,aug,sept",1979,463,494,"non-free lunch"
2388,173,"male","black","4th qtr - oct,nov,dec",1979,468,536,"non-free lunch"
3073,173,"female","black","3rd qtr - july,aug,sept",1980,500,478,"non-free lunch"
1604,173,"female","black","4th qtr - oct,nov,dec",1979,492,559,"non-free lunch"
261,173,"male","black","1st qtr - jan,feb,march",1980,443,484,"non-free lunch"
732,173,"male","black","3rd qtr - july,aug,sept",1980,439,449,"free lunch"
2729,173,"female","black","1st qtr - jan,feb,march",1980,460,500,"non-free lunch"
4074,173,"female","black","3rd qtr - july,aug,sept",1980,416,449,"free lunch"
2719,174,"female","black","1st qtr - jan,feb,march",1980,480,547,"free lunch"
418,174,"female","white","3rd qtr - july,aug,sept",1980,468,520,"free lunch"
3418,174,"male","black","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
149,174,"female","black","2nd qtr - april,may,june",1980,403,478,"free lunch"
367,174,"female","black","1st qtr - jan,feb,march",1980,NA,484,"non-free lunch"
2359,174,"male","white","2nd qtr - april,may,june",1979,408,449,"free lunch"
134,174,"female","black","4th qtr - oct,nov,dec",1979,483,513,"free lunch"
2539,174,"male","black","3rd qtr - july,aug,sept",1980,416,463,"free lunch"
2502,174,"female","black","2nd qtr - april,may,june",1980,478,506,"free lunch"
2457,174,"female","black","1st qtr - jan,feb,march",1980,428,520,"free lunch"
1305,174,"male","black","1st qtr - jan,feb,march",1980,500,559,"non-free lunch"
673,174,"male","white","2nd qtr - april,may,june",1980,425,489,"non-free lunch"
3249,174,"male","black","4th qtr - oct,nov,dec",1979,443,489,"free lunch"
3321,174,"male","white","2nd qtr - april,may,june",1980,461,528,"free lunch"
1949,174,"female","black","4th qtr - oct,nov,dec",1979,436,484,"non-free lunch"
479,174,"male","black","4th qtr - oct,nov,dec",1979,487,520,"free lunch"
2961,174,"female","black","3rd qtr - july,aug,sept",1980,411,439,"free lunch"
2525,175,"female","white","1st qtr - jan,feb,march",1980,447,478,"non-free lunch"
2639,175,"male","white","3rd qtr - july,aug,sept",1980,450,513,"non-free lunch"
2281,175,"male","white","2nd qtr - april,may,june",1980,450,520,"non-free lunch"
1622,175,"male","white","3rd qtr - july,aug,sept",1980,472,520,"non-free lunch"
133,175,"male","white","4th qtr - oct,nov,dec",1979,453,536,"non-free lunch"
684,175,"female","white","3rd qtr - july,aug,sept",1980,451,528,"non-free lunch"
3707,175,"male","white","3rd qtr - july,aug,sept",1979,468,528,"non-free lunch"
3422,175,"male","white","3rd qtr - july,aug,sept",1980,485,576,"non-free lunch"
1352,175,"male","white","2nd qtr - april,may,june",1980,451,528,"non-free lunch"
2177,175,"male","white","1st qtr - jan,feb,march",1980,414,513,"non-free lunch"
3551,175,"female","white","3rd qtr - july,aug,sept",1980,445,513,"non-free lunch"
2490,175,"male","white","4th qtr - oct,nov,dec",1979,451,576,"non-free lunch"
713,175,"female","white","1st qtr - jan,feb,march",1980,470,528,"non-free lunch"
3337,175,"female","white","3rd qtr - july,aug,sept",1980,532,547,"non-free lunch"
2133,175,"male","white","2nd qtr - april,may,june",1979,439,489,"non-free lunch"
3938,176,"female","black","3rd qtr - july,aug,sept",1980,427,463,"non-free lunch"
1142,176,"female","white","3rd qtr - july,aug,sept",1980,456,536,"non-free lunch"
894,176,"male","black","3rd qtr - july,aug,sept",1980,436,444,"free lunch"
1831,176,"female","black","3rd qtr - july,aug,sept",1980,416,473,"non-free lunch"
601,176,"male","black","1st qtr - jan,feb,march",1980,445,500,"non-free lunch"
3851,176,"female","black","4th qtr - oct,nov,dec",1980,437,478,"non-free lunch"
1419,176,"female","black","4th qtr - oct,nov,dec",1979,433,506,"non-free lunch"
1539,176,"female","black","4th qtr - oct,nov,dec",1980,442,494,"non-free lunch"
3807,176,"female","black","1st qtr - jan,feb,march",1980,428,520,"free lunch"
464,176,"female","black","3rd qtr - july,aug,sept",1980,428,489,"non-free lunch"
1158,176,"female","black","2nd qtr - april,may,june",1980,443,536,"non-free lunch"
3753,176,"male","black","4th qtr - oct,nov,dec",1979,422,468,"free lunch"
78,176,"female","black","3rd qtr - july,aug,sept",1980,433,468,"free lunch"
3122,176,"female","black","4th qtr - oct,nov,dec",1979,430,434,"non-free lunch"
2610,177,"male","black","1st qtr - jan,feb,march",1980,439,576,"non-free lunch"
2491,177,"female","black","3rd qtr - july,aug,sept",1980,518,559,"free lunch"
2008,177,"male","black","4th qtr - oct,nov,dec",1979,448,559,"non-free lunch"
3357,177,"male","black","2nd qtr - april,may,june",1980,434,489,"free lunch"
3126,177,"male","black","2nd qtr - april,may,june",1980,478,626,"non-free lunch"
773,177,"female","black","3rd qtr - july,aug,sept",1980,422,494,"non-free lunch"
2949,177,"female","black","1st qtr - jan,feb,march",1980,428,454,"non-free lunch"
4061,177,"male","black","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
2268,177,"male","white","1st qtr - jan,feb,march",1980,472,576,"non-free lunch"
3142,177,"female","black","2nd qtr - april,may,june",1980,463,559,"free lunch"
2137,177,"female","black","1st qtr - jan,feb,march",1980,NA,459,"free lunch"
3849,177,"female","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
881,177,"female","black","1st qtr - jan,feb,march",1980,433,489,"free lunch"
3889,177,"female","black","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
1775,177,"female","black","3rd qtr - july,aug,sept",1980,450,528,"free lunch"
3391,177,"male","black","2nd qtr - april,may,june",1980,497,576,"free lunch"
725,178,"male","white","1st qtr - jan,feb,march",1980,440,484,"non-free lunch"
11,178,"male","white","1st qtr - jan,feb,march",1980,474,559,"non-free lunch"
3484,178,"male","white","1st qtr - jan,feb,march",1980,474,547,"non-free lunch"
3381,178,"female","white","3rd qtr - july,aug,sept",1980,422,449,"free lunch"
743,178,"female","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
4053,178,"female","white","2nd qtr - april,may,june",1980,384,405,"non-free lunch"
3767,178,"female","white","2nd qtr - april,may,june",1980,455,602,"non-free lunch"
256,178,"male","white","3rd qtr - july,aug,sept",1980,453,513,"non-free lunch"
3744,178,"male","white","4th qtr - oct,nov,dec",1979,527,602,"non-free lunch"
876,178,"male","white","3rd qtr - july,aug,sept",1979,NA,NA,"non-free lunch"
32,178,"male","white","2nd qtr - april,may,june",1980,480,528,"non-free lunch"
3645,178,"male","white","1st qtr - jan,feb,march",1979,447,500,"free lunch"
1292,178,"male","white","4th qtr - oct,nov,dec",1979,487,547,"non-free lunch"
2206,178,"male","white","4th qtr - oct,nov,dec",1979,451,463,"non-free lunch"
1947,179,"male","white","3rd qtr - july,aug,sept",1980,416,429,"non-free lunch"
2278,179,"male","white","4th qtr - oct,nov,dec",1979,440,478,"free lunch"
395,179,"female","white","2nd qtr - april,may,june",1980,437,494,"non-free lunch"
787,179,"female","white","1st qtr - jan,feb,march",1980,434,444,"non-free lunch"
594,179,"male","white","1st qtr - jan,feb,march",1980,453,500,"non-free lunch"
2165,179,"male","white","3rd qtr - july,aug,sept",1980,442,506,"non-free lunch"
3003,179,"female","black","2nd qtr - april,may,june",1980,424,444,"non-free lunch"
3678,179,"male","white","2nd qtr - april,may,june",1980,440,494,"free lunch"
1848,179,"female","white","1st qtr - jan,feb,march",1980,445,473,"non-free lunch"
949,179,"female","white","2nd qtr - april,may,june",1980,461,506,"non-free lunch"
1485,179,"female","white","3rd qtr - july,aug,sept",1980,453,500,"non-free lunch"
1486,179,"female","white","2nd qtr - april,may,june",1980,418,484,"non-free lunch"
3650,179,"male","white","4th qtr - oct,nov,dec",1979,388,375,"free lunch"
1132,179,"male","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
2261,179,"female","white","4th qtr - oct,nov,dec",1979,460,494,"non-free lunch"
728,180,"male","black","3rd qtr - july,aug,sept",1980,430,494,"non-free lunch"
3406,180,"female","white","1st qtr - jan,feb,march",1980,460,489,"non-free lunch"
36,180,"female","white","2nd qtr - april,may,june",1980,447,500,"non-free lunch"
2706,180,"male","white","1st qtr - jan,feb,march",1980,443,528,"non-free lunch"
1470,180,"male","black","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
40,180,"female","white","1st qtr - jan,feb,march",1980,480,547,"non-free lunch"
763,180,"female","white","3rd qtr - july,aug,sept",1980,485,559,"non-free lunch"
182,180,"female","white","2nd qtr - april,may,june",1980,465,559,"free lunch"
1682,180,"male","white","1st qtr - jan,feb,march",1980,450,478,"non-free lunch"
3490,180,"male","white","2nd qtr - april,may,june",1980,470,528,"free lunch"
1033,180,"female","white","3rd qtr - july,aug,sept",1979,434,489,"non-free lunch"
3367,180,"female","black","4th qtr - oct,nov,dec",1980,NA,NA,"non-free lunch"
2249,180,"female","white","3rd qtr - july,aug,sept",1980,451,500,"non-free lunch"
778,180,"male","white","4th qtr - oct,nov,dec",1979,465,494,"non-free lunch"
724,180,"male","white","3rd qtr - july,aug,sept",1980,460,489,"non-free lunch"
2642,181,"male","white","4th qtr - oct,nov,dec",1979,527,547,"non-free lunch"
3822,181,"female","white","2nd qtr - april,may,june",1980,461,528,"non-free lunch"
1668,181,"female","white","2nd qtr - april,may,june",1980,472,520,"non-free lunch"
3552,181,"male","white","3rd qtr - july,aug,sept",1980,474,520,"non-free lunch"
946,181,"male","black","4th qtr - oct,nov,dec",1979,474,478,"free lunch"
727,181,"male","white","3rd qtr - july,aug,sept",1980,461,559,"non-free lunch"
3949,181,"female","white","1st qtr - jan,feb,march",1980,545,602,"non-free lunch"
1852,181,"male","white","3rd qtr - july,aug,sept",1980,518,626,"non-free lunch"
3255,181,"female","white","4th qtr - oct,nov,dec",1979,500,602,"non-free lunch"
4075,181,"male","white","2nd qtr - april,may,june",1980,451,478,"non-free lunch"
1928,181,"female","white","2nd qtr - april,may,june",1980,470,506,"free lunch"
1408,181,"male","white","2nd qtr - april,may,june",1980,460,520,"non-free lunch"
519,181,"female","black","3rd qtr - july,aug,sept",1980,468,547,"non-free lunch"
3480,181,"male","white","2nd qtr - april,may,june",1980,463,559,"non-free lunch"
406,181,"female","white","3rd qtr - july,aug,sept",1980,370,412,"non-free lunch"
2279,181,"male","white","2nd qtr - april,may,june",1980,442,513,"non-free lunch"
1931,181,"female","white","1st qtr - jan,feb,march",1980,500,547,"non-free lunch"
3624,182,"male","white","2nd qtr - april,may,june",1980,447,500,"non-free lunch"
774,182,"male","white","2nd qtr - april,may,june",1980,478,520,"non-free lunch"
1717,182,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
2562,182,"male","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
496,182,"male","white","3rd qtr - july,aug,sept",1980,450,478,"non-free lunch"
1613,182,"male","white","2nd qtr - april,may,june",1980,431,434,"non-free lunch"
760,182,"female","white","3rd qtr - july,aug,sept",1980,436,463,"non-free lunch"
908,182,"male","white","3rd qtr - july,aug,sept",1980,458,463,"non-free lunch"
3398,182,"female","white","1st qtr - jan,feb,march",1980,NA,520,"non-free lunch"
2380,182,"female","white","4th qtr - oct,nov,dec",1979,554,536,"non-free lunch"
1862,182,"female","white","2nd qtr - april,may,june",1980,424,449,"free lunch"
1394,182,"male","white","4th qtr - oct,nov,dec",1979,421,439,"non-free lunch"
3535,182,"male","white","1st qtr - jan,feb,march",1980,456,473,"non-free lunch"
1208,182,"male","white","2nd qtr - april,may,june",1980,NA,NA,"non-free lunch"
613,183,"male","white","2nd qtr - april,may,june",1980,463,528,"non-free lunch"
2067,183,"female","white","3rd qtr - july,aug,sept",1980,440,500,"non-free lunch"
1141,183,"female","asian","3rd qtr - july,aug,sept",1979,476,506,"non-free lunch"
3559,183,"male","white","2nd qtr - april,may,june",1980,450,494,"non-free lunch"
695,183,"female","white","2nd qtr - april,may,june",1980,503,576,"non-free lunch"
605,183,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
33,183,"male","white","1st qtr - jan,feb,march",1980,465,602,"non-free lunch"
3205,183,"male","white","3rd qtr - july,aug,sept",1980,461,489,"non-free lunch"
1712,183,"female","white","1st qtr - jan,feb,march",1980,442,520,"non-free lunch"
3951,183,"female","white","3rd qtr - july,aug,sept",1980,443,520,"non-free lunch"
281,183,"male","white","3rd qtr - july,aug,sept",1979,497,602,"non-free lunch"
4007,183,"male","white","4th qtr - oct,nov,dec",1979,467,626,"non-free lunch"
744,183,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
2861,183,"male","white","3rd qtr - july,aug,sept",1980,451,489,"non-free lunch"
611,184,"male","white","1st qtr - jan,feb,march",1980,416,494,"non-free lunch"
3408,184,"female","black","1st qtr - jan,feb,march",1980,386,449,"free lunch"
1404,184,"male","white","4th qtr - oct,nov,dec",1979,431,520,"non-free lunch"
1040,184,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"free lunch"
3482,184,"male","black","2nd qtr - april,may,june",1980,411,439,"non-free lunch"
874,184,"male","white","2nd qtr - april,may,june",1980,461,559,"non-free lunch"
2091,184,"female","white","2nd qtr - april,may,june",1980,418,484,"non-free lunch"
2711,184,"female","white","1st qtr - jan,feb,march",1980,467,626,"non-free lunch"
357,184,"male","black","3rd qtr - july,aug,sept",1980,427,489,"free lunch"
1518,184,"female","black","2nd qtr - april,may,june",1980,422,478,"non-free lunch"
2374,184,"female","black","2nd qtr - april,may,june",1980,433,478,"non-free lunch"
1979,184,"female","black","4th qtr - oct,nov,dec",1979,430,494,"non-free lunch"
2100,184,"female","white","1st qtr - jan,feb,march",1980,442,500,"non-free lunch"
198,184,"male","white","3rd qtr - july,aug,sept",1979,421,459,"non-free lunch"
915,184,"female","black","4th qtr - oct,nov,dec",1979,443,489,"non-free lunch"
597,184,"male","black","2nd qtr - april,may,june",1980,418,473,"non-free lunch"
3532,185,"male","white","1st qtr - jan,feb,march",1980,402,429,"non-free lunch"
813,185,"male","white","1st qtr - jan,feb,march",1980,458,489,"non-free lunch"
3080,185,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"free lunch"
2878,185,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
528,185,"male","white","2nd qtr - april,may,june",1980,465,500,"non-free lunch"
3264,185,"male","black","4th qtr - oct,nov,dec",1979,451,454,"free lunch"
2337,185,"female","white","1st qtr - jan,feb,march",1980,NA,NA,"non-free lunch"
3139,185,"female","white","4th qtr - oct,nov,dec",1979,495,559,"non-free lunch"
3869,185,"female","white","4th qtr - oct,nov,dec",1979,470,506,"non-free lunch"
2520,185,"female","black","3rd qtr - july,aug,sept",1980,448,459,"non-free lunch"
3894,185,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
3103,185,"female","white","3rd qtr - july,aug,sept",1980,445,439,"non-free lunch"
3521,185,"male","white","2nd qtr - april,may,june",1980,456,473,"free lunch"
1151,185,"female","white","1st qtr - jan,feb,march",1980,400,459,"free lunch"
1005,185,"male","white","2nd qtr - april,may,june",1980,453,489,"non-free lunch"
54,185,"female","white","2nd qtr - april,may,june",1980,436,463,"non-free lunch"
3207,185,"female","white","3rd qtr - july,aug,sept",1980,436,439,"non-free lunch"
2526,186,"male","white","3rd qtr - july,aug,sept",1980,467,463,"non-free lunch"
3604,186,"female","white","2nd qtr - april,may,june",1980,460,484,"non-free lunch"
4086,186,"male","white","1st qtr - jan,feb,march",1979,395,434,"free lunch"
1816,186,"male","white","2nd qtr - april,may,june",1980,467,576,"non-free lunch"
243,186,"male","white","4th qtr - oct,nov,dec",1979,443,473,"non-free lunch"
458,186,"female","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
3844,186,"male","white","3rd qtr - july,aug,sept",1980,NA,NA,"non-free lunch"
3771,186,"male","white","3rd qtr - july,aug,sept",1980,405,418,"free lunch"
1509,186,"female","white","2nd qtr - april,may,june",1980,447,459,"non-free lunch"
358,186,"male","white","4th qtr - oct,nov,dec",1979,NA,NA,"non-free lunch"
1874,186,"female","white","3rd qtr - july,aug,sept",1980,467,500,"non-free lunch"
