"","student_id","mother_educ","father_educ","gender","computer","internet","math","read","science","desk","room","television","computer_n","car","book","wealth","escs"
"3023","63405117","ISCED 3A","ISCED 3A","male","yes","yes",380.953,290.022,417.17,"no","yes","3+","3+","3+","26-100",3.2858,0.961
"3024","63412661","ISCED 3A","ISCED 3A","female","yes","yes",465.157,351.73,378.528,"yes","yes","3+","3+","3+","11-25",4.0801,0.9694
"3025","63413511","ISCED 2","ISCED 3A","male","yes","yes",416.672,356.174,376.869,"no","yes","1","3+","1","26-100",-0.5058,-0.6723
"3026","63410482","ISCED 3A","ISCED 3A","male","yes","yes",589.993,606.925,614.674,"yes","yes","1","3+","2","11-25",0.5081,0.8704
"3027","63403093","ISCED 3A","ISCED 3A","male","yes","yes",385.952,324.527,313.728,"yes","yes","3+","3+","3+","0-10",3.2858,1.7161
"3028","63414564","ISCED 2","ISCED 2","female","yes","yes",278.488,397.561,342.479,"no","yes","3+","3+","3+","11-25",1.4482,-1.708
"3029","63414883","ISCED 3A","ISCED 3A","male","yes","yes",460.089,446.499,360.553,"yes","yes","3+","3+","3+","201-500",2.1226,0.5077
"3030","63401129","ISCED 3A","ISCED 3A","male","yes","yes",544.32,543.22,588.856,"yes","yes","1","3+","2","201-500",-0.6895,0.6164
"3031","63403002","ISCED 3A",NA,"male",NA,NA,357.825,268.935,288.902,NA,NA,NA,NA,NA,NA,NA,NA
"3032","63404251","ISCED 3A","ISCED 3A","female","yes","yes",447.1,458.034,424.439,"no","no","3+","3+","3+","11-25",1.076,0.4695
"3033","63413356","ISCED 3B, C","ISCED 3B, C","male","no","yes",282.693,223.394,273.422,"yes","yes","3+","3+","3+","201-500",4.3076,1.2468
"3034","63414418","ISCED 3A","ISCED 3A","male","yes","yes",326.758,336.185,269.271,"yes","yes","3+","1","2","11-25",-0.4108,0.5598
"3035","63407074","ISCED 3A","ISCED 3A","female","no","yes",324.43,412.21,366.453,"yes","yes","3+","3+","3+","11-25",2.7931,0.668
"3036","63400318","ISCED 3B, C","ISCED 2","male","yes","yes",338.201,298.912,317.962,"no","no","3+","1","3+","0-10",-0.4405,-1.6056
"3037","63405224","ISCED 3A","ISCED 3A","female","yes","yes",484.172,486.24,492.579,"yes","yes","1","3+","2","26-100",-0.0434,0.8955
"3038","63411701","ISCED 3A","ISCED 3A","female","yes","yes",506.564,515.53,532.009,"yes","yes","3+","2","3+","11-25",0.3188,0.4383
"3039","63406321","ISCED 1","ISCED 1","female","yes","yes",482.548,459.476,491.629,"no","yes","2","2","3+","11-25",0.776,-2.2286
"3040","63405751","ISCED 3A","ISCED 3A","male","no","no",354.985,163.4,289.482,"yes","yes","0","1","3+","26-100",-0.9367,-0.967
"3041","63413582","ISCED 3A","ISCED 2","male","no","yes",409.749,414.184,351.256,"yes","yes","3+","3+","3+","more than 500",2.074,0.525
"3042","63407343","ISCED 3A","ISCED 3A","female","yes","yes",516.125,416.493,394.695,"yes","yes","3+","3+","3+","26-100",1.5031,0.5319
"3043","63410979","ISCED 2","ISCED 3B, C","male","yes","yes",324.058,300.996,375.705,"yes","yes","3+","2","1","26-100",0.0844,-0.8792
"3044","63412369","ISCED 3A","ISCED 2","male","yes","yes",523.575,533.666,533.159,"yes","yes","1","1","1","201-500",-0.6813,0.6589
"3045","63412523","ISCED 1","ISCED 2","male","yes","yes",417.83,447.941,451.763,NA,"yes","2","3+","3+","101-200",1.3607,-0.865
"3046","63407047","ISCED 3A","ISCED 3A","female","yes","yes",400.955,513.102,429.445,"yes","yes","3+","3+",NA,"201-500",1.0885,0.9698
"3047","63408742","ISCED 3A","ISCED 3A","male","yes","yes",444.089,263.961,271.722,"no","yes","3+","3+","3+","0-10",1.0462,-0.398
"3048","63408493","ISCED 3A","ISCED 3A","female","yes","yes",491.421,405.944,440.349,"yes","yes","3+","3+","3+","201-500",2.6038,0.9978
"3049","63410051","ISCED 3A","ISCED 3A","male","no","yes",288.647,237.238,295.556,"no","yes","3+","3+","3+","more than 500",1.3604,-0.7285
"3050","63413263","ISCED 2","ISCED 2","female","yes","yes",264.283,288.008,254.42,"yes","yes","3+","3+","3+","0-10",4.3076,0.0631
"3051","3103369","ISCED 3A","ISCED 3A","male","yes","yes",478.303,394.544,493.565,"yes","yes","3+","3+","3+","more than 500",4.1394,3.0426
"3052","3100039","ISCED 3A","ISCED 3A","male","yes","yes",342.701,398.622,330.083,"yes","yes","2","1","1","11-25",-1.2767,-0.3535
"3053","3102958","ISCED 3A","ISCED 3A","male","yes","yes",703.845,642.23,635.425,"yes","yes","1","3+","1","201-500",-0.1849,-0.0794
"3054","3105821","ISCED 3A","ISCED 3A","male","yes","yes",481.308,428.556,413.417,"yes","no","2","1","1","26-100",-1.5181,-0.8358
"3055","3101136","ISCED 2","ISCED 2","male","yes","no",303.354,266.468,328.166,"yes","yes","2","1","1","11-25",-1.5498,-1.9762
"3056","3106986","ISCED 3A","ISCED 2","female","no","yes",352.584,356.472,348.189,"yes","yes","1","0","1","26-100",-2.0078,-1.3327
"3057","3106201","ISCED 2","less than ISCED1","female",NA,NA,251.61,322.376,278.19,NA,NA,"1",NA,NA,"11-25",-2.7489,-2.0697
"3058","3101752","ISCED 3A","ISCED 3A","female",NA,NA,458.141,372.79,398.977,"yes","yes","2","2","1","0-10",-0.7903,0.4028
"3059","3104789","ISCED 3A","ISCED 3A","female","yes","yes",498.324,432.243,468.7,"yes","yes","2","1",NA,"26-100",-0.662,-0.4278
"3060","3102929","ISCED 3A","ISCED 3A","male","no","no",224.152,308.438,322.509,"yes","no","1","0","0","0-10",-2.9856,-2.1123
"3061","3103122","ISCED 3A","ISCED 3A","female","yes","no",541.428,503.044,433.515,"yes","yes","1","1","0","26-100",-2.7407,-1.6078
"3062","3105390","ISCED 3A","ISCED 3A","female","yes","no",344.665,315.839,373.571,"yes","yes","1","1","1","201-500",-1.226,-1.0298
"3063","3105960","ISCED 3A","ISCED 3A","female","yes","no",442.2,425.162,424.017,"yes","yes","1","1","0","26-100",-2.7653,-1.7111
"3064","3104230","less than ISCED1","less than ISCED1","male","no","yes",435.751,375.386,427.363,"yes","no","1","0","2",NA,-1.3703,-3.0534
"3065","3103242","ISCED 3A","ISCED 3A","female","yes","yes",498.886,462.995,430.903,"yes","no","2","1","2","26-100",-1.2871,-1.3349
"3066","3101755","ISCED 3A","ISCED 3A","male","no","no",468.737,404.803,392.971,"yes","yes","1","0","1","26-100",-1.2963,-0.2891
"3067","3102561","ISCED 2","ISCED 2","female","yes","yes",371.891,396.072,357.403,"no","yes","2","2","2","11-25",-0.2663,0.3671
"3068","3102004","ISCED 3A","ISCED 2","female","yes","yes",263.831,315.035,343.309,"yes","yes","2","2","1","11-25",-0.6802,0.6756
"3069","3103018","ISCED 2","ISCED 2","male","yes","yes",347.528,305.607,379.186,"yes","yes","2","1",NA,"11-25",-0.6096,0.16
"3070","3103340","ISCED 3A","ISCED 3A","male","yes","yes",582.938,346.361,438.356,"yes","no","3+","3+","1","26-100",-1.1048,0.3625
"3071","3105201","ISCED 2","ISCED 3A","female","no","yes",453.045,476.872,419.146,"yes","no","1","0","0","11-25",-2.2761,-1.7679
"3072","3103057","less than ISCED1","ISCED 3A","male","yes","yes",382.683,407.789,399.421,"yes","no","2","1","1","11-25",-1.5181,-1.4547
"3073","3105405","ISCED 1","ISCED 3A","female","no","no",431.101,432.803,464.302,"yes","yes","2","1","0","26-100",-2.3609,-1.7994
"3074","3101122","ISCED 3A","ISCED 3A","male","yes","yes",370.163,318.695,378.665,"yes","yes","1","1","1","0-10",-0.8939,-0.9208
"3075","3102295","ISCED 3A","ISCED 3A","male","no","no",410.89,304.33,391.59,"no","no","0","0","0","more than 500",-6.825,-1.8527
"3076","3106339","ISCED 3A","ISCED 3A","male","no","no",409.741,358.975,400.973,"yes","yes","2","0","3+","101-200",-1.3211,0.3493
"3077","3104541","ISCED 3A","ISCED 3A","male","yes","yes",506.819,394.29,510.383,"no","no","3+","2","1","101-200",-1.1202,-0.4221
"3078","3103749","ISCED 3A","ISCED 3A","male","yes","yes",642.797,585.65,580.972,"yes","yes","2","3+","1","201-500",0.6217,1.4167
"3079","3104213","ISCED 3A","ISCED 3A","male","no","yes",515.098,487.596,426.836,"yes","no","1","0","2","101-200",-1.7064,-0.4516
"3080","3104828","ISCED 3A","ISCED 3A","male","no","yes",487.533,428.945,485.304,"yes","yes","1","1","0","11-25",-1.9659,-0.6773
"3081","3101775","ISCED 3A","ISCED 3A","male","yes","yes",440.682,465.606,365.705,"yes","yes","1","2","0","201-500",-0.8613,0.5913
"3082","3106978","ISCED 3A","ISCED 3A","male","yes","yes",475.657,453.288,476.372,"yes","yes","1","1","0","101-200",-1.1134,-0.9696
"3083","3104970","ISCED 2","ISCED 3A","male","yes","yes",426.397,421.018,389.203,"yes","yes","3+","2","1","11-25",-0.7764,-0.1096
"3084","3107677","ISCED 3A","ISCED 3A","female","yes","yes",407.86,420.872,393.61,"yes","yes","2","1","1","11-25",-1.5405,-0.4084
"3085","3100694","ISCED 2","ISCED 3A","female","yes","yes",321.006,382.495,335.451,"yes","no","3+","1","0","0-10",-1.3739,-0.2893
"3086","3100590","ISCED 3A","ISCED 3A","male","yes","no",359.693,311.96,364.668,"yes","yes","1","1",NA,"11-25",-3.0769,-0.4523
"3087","3104236","ISCED 3A","ISCED 3A","female","yes","yes",440.293,424.92,466.431,"yes","no","2","1","1","more than 500",-1.7888,0.5885
"3088","3106917","ISCED 2","ISCED 2","male","yes","yes",452.866,452,445.862,"yes","yes","1","1","0","26-100",-1.1935,-0.9015
"3089","3100143","ISCED 3A","ISCED 3A","male","no","yes",474.294,447.992,371.027,"yes","yes","2","1","1","101-200",-0.7542,0.4754
"3090","3103090",NA,NA,"male",NA,NA,364.598,348.675,390.908,NA,NA,NA,NA,NA,NA,NA,NA
"3091","3105506","ISCED 3A","ISCED 3A","female","yes","yes",401.162,450.252,372.468,"yes","yes","3+","1","1","0-10",-1.2506,-0.3831
"3092","3107541","ISCED 3A","ISCED 3A","male","yes","yes",465.674,387.489,408.848,"yes","no","3+","3+","2","201-500",0.5909,0.3587
"3093","3100152","ISCED 3A","ISCED 3A","male","yes","no",429.996,311.773,382.365,"yes","yes","1","1","2","26-100",-0.7386,0.2323
"3094","3105607","ISCED 3A","ISCED 3A","male","yes","yes",486.867,371.788,442.434,"yes","yes","3+","1","1","26-100",-0.6099,-0.8443
"3095","3101616","ISCED 3A",NA,"female","yes","yes",446.012,434.101,459.103,"yes","yes","2","1","0","11-25",-1.0465,-0.2415
"3096","3106282","ISCED 3A","ISCED 3A","female","yes","yes",450.452,405.886,395.245,"yes","yes","1","2","1","26-100",-0.6308,-1.1478
"3097","3101055","ISCED 3A","ISCED 3A","male","yes","yes",454.836,386.078,469.737,"yes","yes","1","1","2","26-100",-1.3023,-1.2232
"3098","3104253","ISCED 3A","ISCED 3A","female","no","yes",405.684,403.424,340.632,"yes","no","3+","1","1","11-25",-0.5019,0.1883
"3099","3101700","ISCED 3A","ISCED 3A","male","yes","no",498.018,457.12,499.361,"yes","no","1","1","0","11-25",-1.582,-1.3725
"3100","3100016",NA,NA,"male",NA,NA,415.025,361.091,367.252,NA,NA,NA,NA,NA,NA,NA,NA
"3101","97505451","ISCED 2","ISCED 2","male","no","yes",619.372,561.502,672.438,"yes","yes","2","0","0","101-200",-1.5525,-1.8853
"3102","97500050","ISCED 3A","ISCED 3A","male","yes","yes",612.939,561.639,594.362,"yes","yes","1","1","0","26-100",-0.768,-0.4269
"3103","97501827","ISCED 3A","ISCED 3B, C","female","yes","yes",624.379,560.455,623.873,"yes","yes","1","2","1","26-100",-0.9007,0.4528
"3104","97505260","ISCED 1","ISCED 3A","male","yes","yes",658.427,598.942,640.938,"yes","yes","1","3+","1","101-200",-0.0188,0.9496
"3105","97501482","ISCED 1","less than ISCED1","female","yes","yes",500.641,495.911,551.285,"yes","yes","2","1","0","26-100",-1.1506,-1.9255
"3106","97501320","ISCED 3A","ISCED 3A","male","no","yes",561.346,597.348,645.425,"yes","yes","2","2","1","26-100",-1.0305,-1.0299
"3107","97500405","ISCED 3A","ISCED 3A","female","yes","yes",594.329,689.471,595.632,"yes","yes","1","2","0","201-500",-0.2992,1.0527
"3108","97505415","ISCED 2","ISCED 2","female","yes","yes",415.975,468.041,464.246,"yes","yes","2","1","1","11-25",-0.9748,-1.3849
"3109","97509051","ISCED 1","less than ISCED1","male","no","yes",664.853,583.793,593.951,"yes","yes","2","1","0","26-100",-1.1152,-2.2342
"3110","97500847","ISCED 3B, C","ISCED 3B, C","female","yes","yes",629.361,457.935,539.382,"yes","yes","2","1","1","201-500",-0.4374,0.1153
"3111","97505318","ISCED 1","ISCED 2","female","yes","yes",493.991,397.956,429.005,"yes","yes","1","1","0","0-10",-1.2936,-0.1812
"3112","97510463","ISCED 1","ISCED 3A","female","no","yes",579.971,575.713,651.193,"yes","yes","1","1","0","101-200",-1.5288,-1.5093
"3113","97510381","ISCED 1","ISCED 2","male","yes","yes",676.879,653.089,679.172,"yes","yes","3+","3+","2","26-100",0.4459,-0.1081
"3114","97509110","ISCED 3A","ISCED 3A","female","yes","yes",768.252,703.974,701.68,"yes","yes","1","2","1","101-200",-1.0013,0.2849
"3115","97502435","ISCED 2","ISCED 2","female","yes","yes",584.525,546.376,619.595,"yes","yes","2","1","1","11-25",-0.5075,-1.332
"3116","97501065","ISCED 2","ISCED 2","male","no","no",543.746,521.567,631.712,"yes","yes","3+","1","1","0-10",-1.4699,-2.0019
"3117","97507082","ISCED 3A","ISCED 3A","female","yes","yes",621.244,582.562,567.474,"yes","yes","2","2","2","11-25",-0.156,0.5917
"3118","97508010","ISCED 3A","ISCED 3A","female","yes","yes",647.982,567.48,634.359,"yes","yes","3+","3+","2","more than 500",0.8587,1.4232
"3119","97509068","ISCED 2","ISCED 2","male","no","no",524.007,448.369,484.661,"yes","yes","2","0","0","26-100",-1.9543,-2.0033
"3120","97510002","ISCED 3A","ISCED 3A","male","yes","yes",698.937,586.454,658.08,"yes","yes","3+","2","3+","26-100",-0.2289,0.8461
"3121","97511574","ISCED 1","ISCED 1","male","yes","yes",508.227,352.686,480.474,"yes","yes","1","1","1","26-100",-0.7981,-1.8868
"3122","97510922","ISCED 1","ISCED 2","male","yes","yes",695.617,495.147,562.347,"yes","yes","1","1","0","26-100",-1.7377,-1.5582
"3123","97506823","ISCED 3A","ISCED 3A","male","yes","yes",603.266,530.439,596.586,"yes","yes","3+","3+","0","26-100",-0.1375,0.447
"3124","97508334","ISCED 2","ISCED 2","female","no","yes",601.031,620.095,620.224,"yes","yes","2","0","1","26-100",-1.3991,-1.4326
"3125","97502265","ISCED 3A","ISCED 3B, C","male","yes","yes",650.649,612.563,676.384,"yes","yes","1","2","1","26-100",-0.9491,-0.681
"3126","97501680","ISCED 3A","ISCED 3A","female","yes","yes",732.252,656.885,716.891,"yes","yes","1","2","2","more than 500",-0.1387,1.0857
"3127","97504390","ISCED 3A","ISCED 3A","female","yes","yes",722.316,643.133,691.656,"yes","yes","3+","2","2","more than 500",0.2639,0.9682
"3128","97511031","ISCED 2","ISCED 2","female","no","yes",492.414,541.981,489.013,"yes","yes","1","1","2","26-100",-0.8335,-1.1633
"3129","97502942","ISCED 2","ISCED 2","female","yes","yes",683.578,730.326,670.451,"yes","yes","3+","2","1","11-25",-0.4544,-1.2878
"3130","97510588","ISCED 3B, C","ISCED 3A","female","yes","yes",714.327,683.376,624.374,"yes","yes","0","3+","2","101-200",-0.5376,0.0726
"3131","97505577","ISCED 1","ISCED 1","male","yes","yes",529.962,507.518,564.129,"yes","yes","1","1","0","201-500",-1.7499,-2.0736
"3132","97509431","ISCED 3B, C","ISCED 3A","male","yes","yes",679.728,609.463,707.889,"yes","yes","1","2","3+","26-100",-0.0835,0.9229
"3133","97508989","less than ISCED1","less than ISCED1","female","yes","yes",563.138,579.48,675.458,"yes","yes","3+","2","2","26-100",-0.1026,-2.2493
"3134","97501813","ISCED 3B, C","ISCED 3A","female","yes","yes",638.081,636.305,640.748,"yes","yes","2","2","1","101-200",-0.3672,0.6401
"3135","97500093","ISCED 3A","ISCED 3A","male","yes","yes",717.831,662.05,704.642,"yes","yes","2","3+","1","201-500",0.1708,1.4089
"3136","97501387","ISCED 3B, C","ISCED 3A","female","yes","yes",660.097,638.766,705.335,"yes","yes","2","1","1","201-500",-0.5715,0.0895
"3137","97508824","ISCED 2","ISCED 2","female","yes","yes",557.504,563.406,598.953,"yes","yes","2","2","1","101-200",-0.4308,-1.0734
"3138","97509228","ISCED 3A","ISCED 3A","female","yes","yes",455.128,451.015,491.497,"yes","yes","3+","1","1","26-100",-0.3964,-0.2173
"3139","97501763","ISCED 1","ISCED 3B, C","female","no","no",500.977,421.737,465.593,"yes","yes","2","0","0","11-25",-1.9417,-1.4233
"3140","97509175","ISCED 2","ISCED 2","female","yes","yes",634.114,597.454,623.239,"yes","yes","1","2","1","26-100",-0.852,-1.2935
"3141","97505820","ISCED 1","ISCED 1","male","yes","yes",360.967,350.241,390.7,"yes","yes","1","1","1","11-25",-1.1546,-2.3309
"3142","97511403","ISCED 3A","ISCED 2","male","yes","yes",586.944,443.555,566.378,"yes","yes","1","1","0","more than 500",-1.3042,-0.6727
"3143","97504084","ISCED 3A","ISCED 3A","female","yes","yes",576.911,578.82,547.437,"yes","yes","3+","1","1","11-25",-0.4556,0.3847
"3144","97505712","ISCED 1","ISCED 2","female","yes","yes",643.211,587.713,640.395,"yes","yes","0","1","1","26-100",-1.6715,-1.2532
"3145","97501124","ISCED 1","ISCED 2","male","yes","yes",707.017,557.931,688.847,"yes","yes","3+","1","1","26-100",-0.7482,-0.7257
"3146","97503522","ISCED 2","ISCED 2","male","no","yes",512.861,418.163,485.977,"yes","yes","1","0","0","26-100",-2.2217,-2.2843
"3147","97510572","ISCED 2","ISCED 2","female","yes","yes",561.084,540.645,592.936,"yes","yes","3+","2","1","26-100",-0.07,-1.2164
"3148","97511904","ISCED 2","ISCED 2","female","no","yes",403.545,392.528,382.587,"yes","no","1","0","0","0-10",-2.1589,-2.2046
"3149","97501177","ISCED 3A","ISCED 3B, C","female","yes","yes",690.525,676.361,677.004,"yes","yes","2","2","1","26-100",-0.4162,-0.3443
"3150","97501661","ISCED 2","ISCED 2","female","yes","yes",635.202,606.175,659.143,"yes","yes","2","2","2","26-100",0.061,-0.2076
"3151","98213749","ISCED 3B, C","ISCED 3B, C","female","yes","yes",386,517.517,405.523,"yes","no","2","3+","1","101-200",0.4352,1.1983
"3152","98216684","ISCED 3A","ISCED 2","female","yes","yes",591.768,519.901,492.755,"yes","no","3+","1","0","26-100",-1.4278,-0.1152
"3153","98216612","ISCED 3B, C","ISCED 3B, C","male","yes","yes",402.931,305.556,370.778,"yes","yes","3+","3+","3+","more than 500",4.1195,2.7672
"3154","98222779","ISCED 3A","ISCED 3A","female","yes","yes",578.515,629.743,582.047,"yes","no","3+","2","1","201-500",-0.6657,0.7337
"3155","98214393","ISCED 3A","ISCED 3A","male","yes","yes",517.07,497.406,528.591,"yes","yes","3+","2","1","201-500",0.0568,1.1061
"3156","98203274","ISCED 3A","ISCED 2","male","yes","yes",555.547,569.967,499.912,"yes","yes","2","1","2","11-25",0.0206,0.8728
"3157","98228454","ISCED 3A","ISCED 3A","female","no","yes",468.992,530.742,473.799,"yes","no","1","0","0","0-10",-1.8286,-0.8068
"3158","98213504","ISCED 3A","ISCED 3A","male","no","yes",472.777,420.142,477.369,"yes","no","3+","0","3+","0-10",-0.8234,-0.4295
"3159","98216058","ISCED 3A","ISCED 3B, C","male","yes","yes",637.807,604.759,564.247,"yes","yes","3+","3+","2","26-100",0.8147,0.8495
"3160","98211414","ISCED 2","ISCED 3A","male","yes","yes",550.992,536.11,597.565,"yes","yes","3+","3+","2","201-500",0.9576,2.0437
"3161","98203679","ISCED 3B, C","ISCED 3B, C","male","yes","yes",453.285,404.477,458.853,"yes","yes","3+","2","1","more than 500",0.4153,0.8517
"3162","98215603","ISCED 2","ISCED 2","female","yes","yes",397.16,382.358,429.684,"yes","yes","2","2","1","11-25",-0.1808,-0.5089
"3163","98223908","ISCED 3A","ISCED 3A","female","yes","yes",477.842,495.474,491.36,"yes","yes","2","2","1","101-200",-0.5327,0.209
"3164","98220608","ISCED 3A","ISCED 3A","female","yes","yes",396.664,330.183,325.893,"yes","yes","0",NA,"0","101-200",-0.8683,0.2055
"3165","98213315","ISCED 3A","ISCED 2","male","yes","yes",416.816,457.346,404.249,"yes","yes","3+","2",NA,"11-25",-0.6737,-0.8817
"3166","98213647","ISCED 3B, C","ISCED 3A","male","yes","yes",551.977,394.744,464.405,"yes","yes","3+","3+","2","26-100",0.6344,1.0122
"3167","98208205","ISCED 3B, C","ISCED 3A","male","yes","yes",520.622,558.889,509.129,"yes","no","1","2","1","26-100",-0.7565,0.8277
"3168","98227531","ISCED 3B, C","ISCED 3B, C","female","yes","yes",442.552,399.18,393.766,"yes","yes","3+","2","1","26-100",-0.4434,-0.1467
"3169","98220632","ISCED 3A","ISCED 3A","male","yes","yes",620.711,527.488,573.805,"yes","no","1","1","0","0-10",-1.797,-0.7782
"3170","98229080","ISCED 3B, C","ISCED 3B, C","female","yes","yes",540.145,513.012,484.596,"no","yes","3+","2","2","26-100",0.9673,0.8709
"3171","98227361","ISCED 3A","ISCED 3A","female","yes","yes",584.738,556.141,597.948,"yes","yes","1","2","1","26-100",0.3482,1.1856
"3172","98206711","ISCED 3B, C","ISCED 3B, C","female","yes","yes",475.711,501.231,476.275,"yes","yes","3+","2","1","26-100",-0.4392,0.3421
"3173","98216847","ISCED 3A","ISCED 3A","male","yes","yes",632.704,528.017,585.621,"yes","yes","2",NA,"2","201-500",1.2134,1.3198
"3174","98215182","ISCED 3A","ISCED 3A","male","yes","yes",458.719,560.601,599.402,"yes","yes","2","2","2","201-500",-0.1497,0.7126
"3175","98202848","ISCED 3B, C","ISCED 3A","male","yes","yes",504.688,479.88,494.156,"yes","yes","3+","2","3+","101-200",0.9147,0.8828
"3176","98201697","ISCED 2","ISCED 3A","female","yes","yes",523.345,473.114,460.072,"yes","yes","3+","3+","1","0-10",-0.2046,0.3589
"3177","98226245","ISCED 2","ISCED 2","male","no","no",342.981,305.445,345.8,"yes","no","1","1","3+",NA,-1.1589,0.0207
"3178","98217474","ISCED 3A","ISCED 3B, C","male","yes","yes",522.895,513.108,531.064,"yes","yes","2","3+","2","26-100",0.5395,0.6053
"3179","98203957","ISCED 3A","ISCED 3A","male","yes","yes",420.806,332.801,336.331,"yes",NA,"3+","3+","2","11-25",0.3317,0.8435
"3180","98213719","ISCED 3B, C","ISCED 3B, C","female","yes","yes",433.33,529.346,489.749,"yes","yes","2","1","1","101-200",-0.4735,0.4653
"3181","98209770","ISCED 3B, C","ISCED 3B, C","male","yes","yes",535.033,512.931,437.261,"yes","no","1","1","1","26-100",-1.5888,0.103
"3182","98213977","ISCED 3B, C","ISCED 3B, C","male","yes","yes",579.597,555.526,578.665,"yes","no","2","3+","1","26-100",-0.2699,0.3943
"3183","98203951","ISCED 3B, C","ISCED 3A","male","yes","yes",477.876,378.361,445.208,"yes","yes","2","3+","2","11-25",1.0341,0.9067
"3184","98209174","ISCED 3A","ISCED 3B, C","female","yes","yes",581.316,618.845,590.02,"no","yes","3+","2","2","101-200",0.4671,0.7665
"3185","98218497","ISCED 2","ISCED 3A","male","yes","yes",548.907,444.353,494.067,"yes","yes","3+","3+",NA,"0-10",0.6816,-0.4128
"3186","98204121","ISCED 3B, C","ISCED 3B, C","female","yes","yes",465.686,491.62,509.818,"yes","yes","3+","3+","2","201-500",0.1112,1.2467
"3187","98208094","ISCED 3A","ISCED 3A","female","yes","yes",528.463,505.543,468.917,"yes","no","3+","1","1","101-200",0.0738,0.7584
"3188","98206696","ISCED 3B, C","ISCED 3A","male","yes","yes",503.172,498.404,451.057,"yes","yes","3+","2","1","26-100",0.291,0.888
"3189","98228950","ISCED 3A","ISCED 3A","female","yes","yes",394.05,420.052,414.739,"yes","yes","3+","3+","3+","26-100",1.6986,1.8338
"3190","98220235","ISCED 3B, C","ISCED 3B, C","female","yes","yes",397.178,427.208,420.777,"yes","no","3+","1","2","26-100",0.1198,0.2481
"3191","98214198","ISCED 3B, C","ISCED 3A","female","yes","yes",434.658,478.876,446.352,"yes","yes","3+","2","2","11-25",0.4654,0.9346
"3192","98215407","ISCED 3A","ISCED 2","male","yes","yes",613.451,637.616,630.341,"yes","no","3+","2","1","26-100",-0.5176,0.7003
"3193","98214121","ISCED 3A","ISCED 3A","male","yes","yes",573.779,558.585,478.49,"yes","yes","2","3+","1","26-100",0.3595,0.8311
"3194","98201106","ISCED 3A","ISCED 3A","male","yes","yes",581.175,564.779,581.972,"yes","yes","3+","2","1","26-100",0.4353,1.0684
"3195","98225565","ISCED 3B, C","ISCED 3B, C","male","yes","yes",600.464,627.004,660.552,"yes","no","3+","2","1","101-200",-0.3409,0.3174
"3196","98227476","ISCED 3B, C","ISCED 3A","male","yes","yes",543.216,520.316,519.777,"no","yes","3+","2","3+","26-100",0.2732,-0.4141
"3197","98210272","ISCED 3A","ISCED 3A","male","yes","yes",455.175,374.123,402.624,"yes","yes","2","2","1","101-200",-0.5741,0.1222
"3198","98216161","ISCED 3B, C","ISCED 3B, C","female","yes","yes",548.619,492.497,436.219,"yes","yes","2","2","0","0-10",-0.8112,-0.0645
"3199","98214207","ISCED 3B, C","ISCED 3A","female","yes","yes",604.922,596.361,561.296,"yes","yes","3+","3+","1","11-25",0.1563,0.5421
"3200","98207149","ISCED 3A","less than ISCED1","female","yes","yes",428.976,423.919,454.559,"yes","yes","2","1","2","101-200",0.9651,0.3756
"3201","98315391","ISCED 3A","ISCED 2","male","yes","yes",464.443,359.795,437.812,"yes","yes","1","1","1","11-25",-0.8741,0.5275
"3202","98326819","ISCED 3A","ISCED 3A","female","yes","yes",387.488,383.33,442.389,"yes","yes","2","2","1","0-10",-0.2734,-0.1909
"3203","98318856","ISCED 3A","ISCED 3A","male","yes","yes",369.562,320.724,344.7,"yes","yes","3+","2","1","11-25",0.4153,0.8498
"3204","98318060","ISCED 3A","ISCED 2","male","yes","yes",378.006,338.575,420.323,"yes","yes","0","0",NA,"26-100",-2.7108,-0.7878
"3205","98316438","ISCED 3B, C","ISCED 3B, C","male","yes","yes",603.052,537.788,528.244,"yes","no","1","3+","2","201-500",-0.562,0.5762
"3206","98307829","ISCED 2","ISCED 2","male","yes","yes",361.704,395.5,329.337,"yes","yes","3+","1","2","26-100",0.1521,0.6934
"3207","98323587","ISCED 3B, C","ISCED 3B, C","female","yes","yes",351.261,322.452,394.859,"yes","yes","2","2","2","26-100",0.9244,1.1085
"3208","98312987","ISCED 3A","ISCED 3A","female","yes","yes",543.879,621.364,567.747,"yes","yes","2","2","1","more than 500",-0.5884,0.9129
"3209","98325854","ISCED 3A","ISCED 3A","female","yes","yes",597.122,621.687,620.338,"yes","yes","1","2","1","26-100",-0.9213,-0.1736
"3210","98305005","ISCED 3A","ISCED 3A","female","yes","yes",379.452,293.212,349.013,"yes","yes","3+","1","1","101-200",-0.6089,1.0042
"3211","98322823","ISCED 3A","ISCED 3A","male","yes","yes",594.359,560.235,623.017,"yes","yes","3+","2","1","0-10",-0.4392,-0.0113
"3212","98314052","ISCED 3B, C","ISCED 3A","male","yes","yes",376.435,382.94,343.999,"yes","yes","2","2","1","11-25",-1.0889,0.6616
"3213","98314356","ISCED 3A","ISCED 3B, C","female","yes","yes",515.175,565.748,538.323,"yes","yes","3+","3+","2","101-200",1.418,1.23
"3214","98316061","ISCED 3B, C","ISCED 3B, C","female","yes","yes",557.21,578.08,561.377,"yes","yes","2","1","3+","26-100",-0.2718,0.6845
